id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
14738,86TE,small_airport,Matthews Ranch Airport,32.64989853,-98.14730072,835,NA,US,US-TX,Santo,no,86TE,,86TE,,,
14739,86TS,small_airport,Fairway Farm Airport,31.48349953,-94.03350067,360,NA,US,US-TX,San Augustine,no,86TS,,86TS,,,
14740,86TX,small_airport,Flying J Airport,29.73719978,-98.37889862,1055,NA,US,US-TX,Bulverde,no,86TX,,86TX,,,
14741,86VA,heliport,Newport News General Hospital Heliport,36.99990082,-76.42469788,19,NA,US,US-VA,Newport News,no,86VA,,86VA,,,
14742,86WA,small_airport,Kapowsin Field,47.00400162,-122.2360001,720,NA,US,US-WA,Kapowsin,no,86WA,,86WA,,,
14743,86WI,closed,Bakers Field,42.825298,-89.870102,875,NA,US,US-WI,Blanchardville,no,,,,,,86WI
14744,86XS,small_airport,Gesin Ranches Airport,32.40010071,-100.3669968,2200,NA,US,US-TX,Sweetwater,no,86XS,,86XS,,,
14745,87AK,small_airport,Soloy Strip,61.6515007,-149.2879944,545,NA,US,US-AK,Wasilla,no,87AK,,87AK,,,
14746,87B,seaplane_base,Portage Lake Municipal Seaplane Base,46.76029968,-68.48079681,608,NA,US,US-ME,Portage Lake,no,87B,,87B,,,
14747,87CA,closed,Swanson Ranch Nr 1 Airport,36.399899,-119.617995,248,NA,US,US-CA,Hanford,no,,,,,,87CA
14748,87CL,heliport,City National Plaza Heliport,34.05139923,-118.2570038,980,NA,US,US-CA,Los Angeles,no,87CL,,87CL,,,
14749,87CN,heliport,Honda of Santa Ana Heliport,33.72710037,-117.8359985,113,NA,US,US-CA,Santa Ana,no,87CN,,87CN,,,
14750,87CO,small_airport,Young's Strip,39.69110107,-104.4160004,5650,NA,US,US-CO,Bennett,no,87CO,,87CO,,,
14751,87FD,heliport,Palm Beach Gardens Medical Center Heliport,26.82929993,-80.08570099,14,NA,US,US-FL,Palm Beach Gardens,no,87FD,,87FD,,,
14752,87FL,heliport,King Heliport,28.25250053,-82.74359894,8,NA,US,US-FL,New Port Richey,no,87FL,,87FL,,,
14753,87GA,heliport,Tanner Medical Center/Villa Rica Heliport,33.73619843,-85.92410278,1000,NA,US,US-GA,Villa Rica,no,87GA,,87GA,,,
14754,87IL,small_airport,Bushby RLA Restricted Landing Area,41.51670074,-88.26670074,580,NA,US,US-IL,Minooka,no,87IL,,87IL,,,
14755,87IN,small_airport,May's Strip,41.45299911,-86.46970367,715,NA,US,US-IN,Walkerton,no,87IN,,87IN,,,
14756,87IS,small_airport,Seigfried Halfpap Airport,39.88619995,-91.3207016,550,NA,US,US-IL,Quincy,no,87IS,,87IS,,,
14757,87KS,closed,Holyrood Municipal Airport,38.587502,-98.4048,1805,NA,US,US-KS,Holyrood,no,,,,,,87KS
14758,87KY,heliport,Midwest Communication Heliport,39.04560089,-84.46379852,850,NA,US,US-KY,Highland Heights,no,87KY,,87KY,,,
14759,87LA,closed,Lafayette Hilton Heliport,30.196,-92.0153,169,NA,US,US-LA,Lafayette,no,,,,,,87LA
327249,87MI,heliport,Borgess Pipp Hospital Heliport,42.447261,-85.654975,726,NA,US,US-MI,Plainwell,no,87MI,,87MI,,,
14760,87MN,small_airport,Erickson Airport,48.81029892,-95.20159912,1155,NA,US,US-MN,Roosevelt,no,87MN,,87MN,,,
14761,87MO,small_airport,Richters Airport,38.69609833,-94.25800323,915,NA,US,US-MO,East Lynne,no,87MO,,87MO,,,
14762,87N,heliport,Southampton Heliport,40.84730148,-72.46399689,5,NA,US,US-NY,Southampton,no,87N,,87N,,,
14763,87NC,small_airport,Angier (C A G Farms) Airport,35.46876166,-78.65200281,310,NA,US,US-NC,Angier,no,27NR,,87NC,,,
14764,87NE,small_airport,Knox Landing Airport,40.80920029,-97.58779907,1638,NA,US,US-NE,York,no,87NE,,87NE,,,
14765,87NJ,heliport,Shore Memorial Hospital Heliport,39.31399918,-74.59400177,75,NA,US,US-NJ,Somers Point,no,87NJ,,87NJ,,,
14766,87OH,small_airport,Mundron Field,41.70560074,-84.37359619,840,NA,US,US-OH,Fayette,no,87OH,,87OH,,,
14767,87OI,small_airport,Lake Air Ranch Airport,41.27230072,-82.6230011,690,NA,US,US-OH,Norwalk,no,87OI,,87OI,,,
14768,87OK,heliport,Wagoner Community Hospital Heliport,35.95009995,-95.05020142,650,NA,US,US-OK,Wagoner,no,87OK,,87OK,,,
14769,87OR,small_airport,Moondance Ranch Airport,42.65179825,-121.3290024,4980,NA,US,US-OR,Beatty,no,87OR,,87OR,,,
14770,87PA,small_airport,Waltman Airport,40.92649841,-79.73870087,1360,NA,US,US-PA,Chicora,no,87PA,,87PA,,,
14771,87TA,small_airport,Cielo Grande Ranch Airport,30.18910027,-99.26979828,2180,NA,US,US-TX,Mountain Home,no,87TA,,87TA,,,
14772,87TE,small_airport,Rose Field Airport,29.45190048,-95.8655014,100,NA,US,US-TX,Needville,no,87TE,,87TE,,,
14773,87TS,heliport,Star Houston Heliport,29.78359985,-95.44300079,123,NA,US,US-TX,Houston,no,87TS,,87TS,,,
14774,87TX,small_airport,Porter Ranch Airport,28.69000053,-97.76029968,418,NA,US,US-TX,Burnell,no,87TX,,87TX,,,
14775,87VA,small_airport,Cottonwood Farm Airport,38.08110046,-78.69560242,690,NA,US,US-VA,Crozet,no,87VA,,87VA,,,
14776,87WA,heliport,Trios Women & Childrens Hospital Heliport,46.199343,-119.120221,395,NA,US,US-WA,Kennewick,no,87WA,,87WA,,,Kennewick General Hospital Heliport
14777,87WI,small_airport,Quale Airport,43.01940155,-89.18540192,955,NA,US,US-WI,Cottage Grove,no,87WI,,87WI,,,
14778,87XS,small_airport,Cinco B Ranch Airport,29.78770065,-99.26280212,1457,NA,US,US-TX,Medina,no,87XS,,87XS,,,
14779,88AK,small_airport,Dutch Landing Strip,60.54029846,-150.8679962,300,NA,US,US-AK,Sterling,no,88AK,,88AK,,,
322681,88AZ,small_airport,Grapevine Airstrip,33.6409083,-111.0569167,2329,NA,US,US-AZ,Roosevelt,no,88AZ,,88AZ,https://web.archive.org/web/20160812205441/http://theraf.org/airport/grapevin,,E75
14780,88C,small_airport,Palmyra Municipal Airport,42.88359833,-88.59739685,851,NA,US,US-WI,Palmyra,no,88C,,88C,,,
14781,88CA,heliport,Regional Medical Center San Jose H2 Heliport,37.361464,-121.848503,120,NA,US,US-CA,San Jose,no,88CA,,88CA,,,
14782,88CL,heliport,Park Place Heliport,33.67290115,-117.8460007,35,NA,US,US-CA,Irvine,no,88CL,,88CL,,,
14783,88CO,small_airport,Tranquila Airport,38.88610077,-104.2490005,6320,NA,US,US-CO,Yoder,no,88CO,,88CO,,,
14784,88D,small_airport,Hinde Airport,41.40370178,-82.6013031,609,NA,US,US-OH,Huron,no,88D,,88D,,,
322720,88FA,heliport,Tampa Hard Rock Helipad,27.9955167,-82.370144,87,NA,US,US-FL,Tampa,no,88FA,,88FA,,,
14785,88FD,heliport,Bethesda Memorial Hospital Heliport,26.50429916,-80.07029724,55,NA,US,US-FL,Boynton Beach,no,88FD,,88FD,,,
14786,88FL,heliport,Sailfish Point Heliport,27.1697998,-80.15670013,5,NA,US,US-FL,Sewall's Point,no,88FL,,88FL,,,
14787,88G,small_airport,Gradolph Field,41.9197998,-83.73490143,673,NA,US,US-MI,Petersburg,no,88G,,88G,,,
14788,88GA,small_airport,Beaver Creek Airport,33.11190033,-84.44470215,810,NA,US,US-GA,Concord,no,88GA,,88GA,,,
14789,88IL,closed,Mary's Landing Airport,42.413102,-88.733299,910,NA,US,US-IL,Capron,no,,,,,,88IL
14790,88IN,closed,Gardner Airport,39.5798,-85.932198,740,NA,US,US-IN,Boggstown,no,,,,,http://en.wikipedia.org/wiki/Gardner_Airport_(Indiana),88IN
14791,88IS,small_airport,Blickhan Lndg Area Airport,40.00839996,-91.38210297,635,NA,US,US-IL,Quincy,no,88IS,,88IS,,,
14792,88KY,heliport,Saint Joseph Hospital Heliport,38.03290176,-84.52519989,980,NA,US,US-KY,Lexington,no,88KY,,88KY,,,
14793,88LA,small_airport,Freebird Field,30.12940025,-92.13510132,20,NA,US,US-LA,Lafayette,no,88LA,,88LA,,,
14794,88LL,small_airport,Block Airport,42.19169998,-89.83820343,917,NA,US,US-IL,Pearl City,no,88LL,,88LL,,,
14795,88MN,small_airport,Fox Field,44.80170059,-93.95030212,1000,NA,US,US-MN,Young America,no,88MN,,88MN,,,
14796,88MO,small_airport,Howell Valley Airport,36.7016983,-91.80269623,950,NA,US,US-MO,West Plains,no,88MO,,88MO,,,
14797,88NC,small_airport,Corriher Field,35.63249969,-80.68530273,840,NA,US,US-NC,Salisbury,no,88NC,,88NC,,,
14798,88ND,small_airport,Goodman Strip,48.70890045,-97.9940033,1560,NA,US,US-ND,Milton,no,88ND,,88ND,,,
14799,88NE,small_airport,Ensor Field,40.40390015,-96.01719666,1170,NA,US,US-NE,Johnson,no,88NE,,88NE,,,
45518,88NV,small_airport,Black Rock City Airport,40.757333,-119.212861,3904,NA,US,US-NV,Gerlach,no,88NV,,88NV,,,
14800,88NY,small_airport,Zelazny Airport,43.15779877,-78.35839844,635,NA,US,US-NY,Shelby,no,88NY,,88NY,,,
14801,88OH,small_airport,Chippewa Field,41.59999847,-83.31659698,596,NA,US,US-OH,Williston,no,88OH,,88OH,,,
14802,88OI,heliport,Akron City Hospital Heliport,41.08110046,-81.50029755,1368,NA,US,US-OH,Akron,no,88OI,,88OI,,,
14803,88OK,small_airport,Hilltop Airport,36.19340134,-97.09069824,1070,NA,US,US-OK,Stillwater,no,88OK,,88OK,,,
14804,88OL,closed,Pace Field,34.9645,-96.271103,825,NA,US,US-OK,Calvin,no,,,,,,88OL
14805,88OR,small_airport,Tallman Airport,44.56829834,-122.9710007,303,NA,US,US-OR,Lebanon,no,88OR,,88OR,,,
14806,88PA,small_airport,Mc Coy Airport,40.53919983,-80.4131012,1200,NA,US,US-PA,Clinton,no,88PA,,88PA,,,
14807,88TA,small_airport,Figure 2 Ranch Airport,31.45599937,-104.8440018,3700,NA,US,US-TX,Van Horn,no,88TA,,88TA,,,
14808,88TE,small_airport,Thunderbird Southwest Airport,29.90169907,-96.79920197,385,NA,US,US-TX,La Grange,no,88TE,,88TE,,,
45791,88TN,small_airport,Piney Creek Airport,35.4245,-85.779333,1960,NA,US,US-TN,Altamont,no,88TN,,88TN,,,
14809,88TS,heliport,Fort Wolters Helicopters Heliport,32.83349991,-98.05200195,887,NA,US,US-TX,Mineral Wells,no,88TS,,88TS,,,
14810,88TX,heliport,Christus Mother Frances Hospital - Sulphur Springs Heliport,33.158041,-95.599235,476,NA,US,US-TX,Sulphur Springs,no,88TX,,88TX,,,Hopkins County Memorial Hospital Helipad
14811,88VA,small_airport,Belmont Farm Airport,38.37419891,-77.99189758,305,NA,US,US-VA,Culpeper,no,88VA,,88VA,,,
14812,88VT,small_airport,Hawk's Nest Airport,44.87829971,-73.35030365,140,NA,US,US-VT,Isle Lamotte,no,88VT,,88VT,,,
14813,88WA,heliport,Personal 500 Sales Co. Heliport,47.20370102,-122.223999,50,NA,US,US-WA,Sumner,no,88WA,,88WA,,,
14814,88WI,small_airport,Nicolet Airport,44.50830078,-87.86070251,790,NA,US,US-WI,Green Bay,no,88WI,,88WI,,,
14815,88XS,closed,Bogan & Fontenot Airport,30.0191,-94.387703,35,NA,US,US-TX,Nome,no,,,,,,88XS
14816,89AK,small_airport,Lincoln Village Airpark,61.55939865,-149.7050018,250,NA,US,US-AK,Wasilla,no,89AK,,89AK,,,
14817,89CA,small_airport,Swanson Ranch Nr 2 Airport,36.46659851,-119.8840027,237,NA,US,US-CA,Riverdale,no,89CA,,89CA,,,
14818,89CL,heliport,Elwood Onshore Facility Heliport,34.43030167,-119.9120026,15,NA,US,US-CA,Goleta,no,89CL,,89CL,,,
14819,89CO,small_airport,Vallery Airport,40.23889923,-103.9919968,4480,NA,US,US-CO,Wiggins,no,89CO,,89CO,,,
14820,89D,small_airport,Kelleys Island Land Field,41.60279846,-82.68460083,598,NA,US,US-OH,Kelleys Island,no,89D,,89D,,,
14821,89FD,heliport,Tranquility Pad Heliport,28.40139961,-82.24259949,38,NA,US,US-FL,Dade City,no,89FD,,89FD,,,
14822,89FL,seaplane_base,Lake Hiawassee Seaplane Base,28.5291996,-81.48090363,70,NA,US,US-FL,Orlando,no,89FL,,89FL,,,
14853,89GE,small_airport,South Fulton Airport,33.53760147,-84.63880157,1025,NA,US,US-GA,Palmetto,no,89GE,,89GE,,,Formerly 8A9
14823,89IA,small_airport,Chain Lakes Airpark,42.05139923,-91.71679688,825,NA,US,US-IA,Cedar Rapids,no,89IA,,89IA,,,
14824,89IL,closed,UMC Trauma Center Heliport,41.5028,-90.526496,695,NA,US,US-IL,Moline,no,,,,,,89IL
14825,89IN,small_airport,Milhon Airport,39.511172,-86.384724,615,NA,US,US-IN,Martinsville,no,89IN,,89IN,,,
14826,89IS,small_airport,Voges Airstrip,38.21670151,-89.97509766,424,NA,US,US-IL,Red Bud,no,89IS,,89IS,,,
14827,89KS,heliport,Neosho Memorial Regional Hospital Heliport,37.67499924,-95.47329712,988,NA,US,US-KS,Chanute,no,89KS,,89KS,,,
14828,89KY,heliport,Clark Regional Medical Center Heliport,38.00032,-84.19656,988,NA,US,US-KY,Winchester,no,89KY,,89KY,,,
14829,89LA,heliport,Acadiana One Office Bldg Heliport,30.17490005,-92.07929993,30,NA,US,US-LA,Lafayette,no,89LA,,89LA,,,
14830,89LL,small_airport,Norman Airport,41.35839844,-87.72499847,750,NA,US,US-IL,Peotone,no,89LL,,89LL,,,
14831,89MN,small_airport,Beskar Airport,45.38769913,-92.69689941,900,NA,US,US-MN,Taylors Falls,no,89MN,,89MN,,,
14832,89MO,small_airport,Bishop's Landing Airport,38.58330154,-94.57969666,1000,NA,US,US-MO,Westline,no,89MO,,89MO,,,
14833,89NC,small_airport,Strickland Field,34.26639938,-79.02359772,98,NA,US,US-NC,Fair Bluff,no,89NC,,89NC,,,
14834,89ND,small_airport,Poleschook Airport,47.91139984,-101.2490005,2245,NA,US,US-ND,Minot,no,89ND,,89ND,,,
14835,89NE,small_airport,George Airport,41.17029953,-101.0009995,2850,NA,US,US-NE,Hershey,no,89NE,,89NE,,,
14836,89NJ,small_airport,Strawberry Fields Airport,39.48920059,-74.72360229,45,NA,US,US-NJ,Mays Landing,no,89NJ,,89NJ,,,
19113,89NY,small_airport,Maxson Airfield,44.312002,-75.90034,340,NA,US,US-NY,Alexandria Bay,no,89NY,AXB,89NY,http://www.maxsonairfield.com/,http://en.wikipedia.org/wiki/Maxson_Airfield,
14837,89OH,heliport,Blanchard Valey Regional Health Center Heliport,41.01779938,-83.65139771,860,NA,US,US-OH,Findlay,no,89OH,,89OH,,,
14838,89OI,small_airport,Circle C Airport,41.03889847,-80.98400116,1042,NA,US,US-OH,Berlin Center,no,89OI,,89OI,,,
14839,89OK,small_airport,Neversweat Too Airport,35.44309998,-94.89749908,565,NA,US,US-OK,Sallisaw,no,89OK,,89OK,,,
14840,89OR,small_airport,Mucky Flat Airport,42.59790039,-122.7129974,2000,NA,US,US-OR,Eagle Point,no,89OR,,89OR,,,
14841,89PA,heliport,Kirschstein Heliport,40.46620178,-79.62809753,1195,NA,US,US-PA,Murrysville,no,89PA,,89PA,,,
14842,89TA,small_airport,Soaring Club of Houston Gliderport,30.19269943,-95.96330261,308,NA,US,US-TX,Waller,no,89TA,,89TA,,,
14843,89TE,small_airport,Lajitas International Airport,29.27799988,-103.6869965,2630,NA,US,US-TX,Lajitas,no,89TE,,89TE,,,
45788,89TN,heliport,Edwards Heliport,36.4325,-82.293611,1580,NA,US,US-TN,Johnson City,no,89TN,,89TN,,,
14844,89TS,small_airport,Carter Ranch Airport,31.56679916,-95.76660156,215,NA,US,US-TX,Oakwood,no,89TS,,89TS,,,
14845,89TX,small_airport,Aero-Bee Ranch Airstrip,30.87929916,-98.41699982,1242,NA,US,US-TX,Burnet,no,89TX,,89TX,,,
14846,89VA,small_airport,Hidden River Airport,38.52230072,-78.52420044,780,NA,US,US-VA,Edinburg,no,89VA,,89VA,,,
14847,89WA,small_airport,Williams Airpatch Airport,48.27069855,-122.0189972,130,NA,US,US-WA,Arlington,no,89WA,,89WA,,,
14848,89WI,small_airport,Tuschen Airport,42.9068985,-90.03209686,1060,NA,US,US-WI,Jonesdale,no,89WI,,89WI,,,
14849,89XS,heliport,Joe Rye Heliport,29.58519936,-95.3035965,49,NA,US,US-TX,Pearland,no,89XS,,89XS,,,
14850,89Y,small_airport,Maidens Airport,42.73339844,-84.32360077,920,NA,US,US-MI,Williamston,no,89Y,,89Y,,,
14851,8A4,heliport,Indianapolis Downtown Heliport,39.76589966,-86.14890289,732,NA,US,US-IN,Indianapolis,no,8A4,,8A4,http://www.indianapolisairport.com/information_news/airport_indianapolisHeliport.aspx,http://en.wikipedia.org/wiki/Indianapolis_Downtown_Heliport,IN03
14852,8A7,small_airport,Twin Lakes Airport,35.91490173,-80.45680237,818,NA,US,US-NC,Mocksville,no,8A7,,8A7,,,
14854,8AK0,closed,Diamond NN Cannery Airport,58.710895,-156.994991,60,NA,US,US-AK,South Naknek,no,,,,,,8AK0
14855,8AK1,small_airport,Jacobus Field,62.28030014,-145.3630066,1670,NA,US,US-AK,Gulkana,no,8AK1,,8AK1,,,
14856,8AK2,small_airport,Carty's Airstrip,60.70249939,-151.2940063,150,NA,US,US-AK,Kenai,no,8AK2,,8AK2,,,
14857,8AK3,small_airport,Roland Norton Memorial Airstrip,66.76599884,-160.1529999,360,NA,US,US-AK,Selawik,no,8AK3,,8AK3,,,
14858,8AK4,closed,Scout Lake Seaplane Base,60.534199,-150.852001,245,NA,US,US-AK,Sterling,no,,,,,,8AK4
324468,8AK5,small_airport,Fort Crosby Airport,62.513888,-150.265277,650,NA,US,US-AK,Trapper Creek,no,8AK5,,8AK5,,,
14859,8AK6,small_airport,Little Susitna Airport,61.37189865,-150.2619934,70,NA,US,US-AK,Susitna Station,no,8AK6,,8AK6,,,
14861,8AK8,small_airport,North Cubs Strip Airport,61.63000107,-149.6829987,350,NA,US,US-AK,Wasilla,no,8AK8,,8AK8,,,
14862,8AK9,small_airport,Tok 2 Airport,63.30890479,-143.0169296,1630,NA,US,US-AK,Tok,no,8AK9,,8AK9,,,
324903,8AL0,heliport,Mitchell Dam Heliport,32.800559,-86.446674,442,NA,US,US-AL,Clanton,no,8AL0,,8AL0,,,
322466,8AL1,heliport,Med West-Hoover Heliport,33.354794,-86.85609,600,NA,US,US-AL,Hoover,no,8AL1,,8AL1,,,
329057,8AL2,small_airport,Charles C Killough Field,33.355426,-86.262135,443,NA,US,US-AL,Talladega,no,8AL2,,8AL2,,,
318195,8AL3,small_airport,Fricks Field Airport,34.1417667,-86.0885667,,NA,US,US-AL,Boaz,no,8AL3,,8AL3,,,
325538,8AL4,heliport,Lay Dam Heliport,32.959231,-86.519564,331,NA,US,US-AL,Jemison,no,8AL4,,8AL4,,,
325105,8AL5,heliport,Plant Gorgas Heliport,33.642483,-87.197172,256,NA,US,US-AL,Parrish,no,8AL5,,8AL5,,,
324966,8AL6,heliport,Air Evac Base 32 Heliport,34.660352,-86.049279,612,NA,US,US-AL,Scottsboro,no,8AL6,,8AL6,,,
323180,8AL8,heliport,Woodland Clinic Heliport,33.373278,-85.396754,1119,NA,US,US-AL,Woodland,no,8AL8,,8AL8,,,
14863,8AL9,heliport,Wiregrass Hospital Heliport,31.0496006,-85.89160156,160,NA,US,US-AL,Geneva,no,8AL9,,8AL9,,,
14864,8AN6,small_airport,Isaacson Airport,47.65919876,-117.6819992,2410,NA,US,US-WA,Medical Lake,no,8AN6,,8AN6,,,
14865,8AR0,small_airport,Hargrove Airport,34.51259995,-91.56400299,211,NA,US,US-AR,Stuttgart,no,8AR0,,8AR0,,,
14866,8AR1,small_airport,Totty Field Airport,36.48939896,-92.64219666,780,NA,US,US-AR,Oakland,no,8AR1,,8AR1,,,
45290,8AZ5,small_airport,Lizzy Lizard Airport,31.897944,-109.056917,4200,NA,US,US-AZ,Portal,no,8AZ5,,8AZ5,,,
14867,8B2,small_airport,Twin Mountain Airport,44.26399994,-71.54759979,1459,NA,US,US-NH,Twin Mountain,no,8B2,,8B2,,,
14868,8C2,small_airport,Sully Municipal Airport,41.57410049,-92.84660339,922,NA,US,US-IA,Sully,no,8C2,,8C2,,,
14869,8C5,small_airport,Toledo Municipal Airport,41.98820114,-92.54799652,960,NA,US,US-IA,Toledo,no,8C5,,8C5,,,
14870,8C6,small_airport,Traer Municipal Airport,42.19919968,-92.45800018,892,NA,US,US-IA,Traer,no,8C6,,8C6,,,
14871,8CA0,small_airport,Osborne Airport,34.58390045,-117.2669983,2900,NA,US,US-CA,Victorville,no,8CA0,,8CA0,,,
14872,8CA1,heliport,Merle Norman Cosmetics (Sylmar) Heliport,34.30500031,-118.4649963,1215,NA,US,US-CA,Sylmar,no,8CA1,,8CA1,,,
14873,8CA2,heliport,Auburn Cdf Heliport,38.93460083,-121.0530014,1635,NA,US,US-CA,Auburn,no,8CA2,,8CA2,,,
14874,8CA3,heliport,High Hill Ranch Heliport,38.74209976,-120.7180023,2885,NA,US,US-CA,Camino,no,8CA3,,8CA3,,,
14875,8CA4,heliport,Sce Eastern Division Heliport,34.10559845,-117.3519974,1205,NA,US,US-CA,San Bernardino,no,8CA4,,8CA4,,,
14876,8CA5,small_airport,Pines Airpark,33.64559937,-117.1100006,1420,NA,US,US-CA,Winchester,no,8CA5,,8CA5,,,
14877,8CA6,heliport,Yucca Valley Service Center Heliport,34.12609863,-116.413002,3238,NA,US,US-CA,Yucca Valley,no,8CA6,,8CA6,,,
14878,8CA7,heliport,Platform Henry Heliport,34.33309937,-119.560997,111,NA,US,US-CA,Carpinteria,no,8CA7,,8CA7,,,
14879,8CA8,small_airport,Wallom Field,38.06740189,-121.2080002,56,NA,US,US-CA,Lodi,no,8CA8,,8CA8,,,
14880,8CA9,heliport,Kgtv-10 Parking Lot Heliport,32.71979904,-117.0979996,200,NA,US,US-CA,San Diego,no,8CA9,,8CA9,,,
14881,8CL0,small_airport,Nichols Farms Airport,34.58890152,-117.8259964,2700,NA,US,US-CA,Palmdale,no,8CL0,,8CL0,,,
14882,8CL1,small_airport,Lake Wohlford Resort Airport,33.17534732,-117.0023346,1643,NA,US,US-CA,Escondido,no,8CL1,,8CL1,,,
14883,8CL2,small_airport,Lucchetti Ranch Airport,38.42350006,-121.2269974,96,NA,US,US-CA,Elk Grove,no,8CL2,,8CL2,,,
14884,8CL3,heliport,NBC-TV Heliport,34.15359879,-118.3310013,505,NA,US,US-CA,Burbank,no,8CL3,,8CL3,,,
14885,8CL4,heliport,A G Spanos Companies Hq Heliport,38.047638,-121.370251,96,NA,US,US-CA,Stockton,no,8CL4,,8CL4,,,
14886,8CL5,heliport,R I Ai Canoga Park B/2 Helistop,34.23360062,-118.586998,900,NA,US,US-CA,Los Angeles,no,8CL5,,8CL5,,,
14887,8CL6,small_airport,Moller Airport,39.28850174,-122.189003,85,NA,US,US-CA,Maxwell,no,8CL6,,8CL6,,,
14888,8CL7,heliport,Lodi Memorial Hospital Heliport,38.122463,-121.286746,40,NA,US,US-CA,Lodi,no,8CL7,,8CL7,,,
14889,8CL8,heliport,United Ca Bank Data Processing Ops Heliport,34.06969833,-118.2919998,367,NA,US,US-CA,Los Angeles,no,8CL8,,8CL8,,,
14890,8CL9,small_airport,Bland Field,36.71239853,-120.0299988,222,NA,US,US-CA,Kerman,no,8CL9,,8CL9,,,
14891,8CO0,small_airport,Kent Airport,40.25279999,-104.0029984,4480,NA,US,US-CO,Wiggins,no,8CO0,,8CO0,,,
14892,8CO1,heliport,Prospect Peak Heliport,38.47779846,-105.5210037,8660,NA,US,US-CO,Texas Creek,no,8CO1,,8CO1,,,
14893,8CO2,small_airport,William Leon Schawo Airport,40.67079926,-104.2080002,4950,NA,US,US-CO,Briggsdale,no,8CO2,,8CO2,,,
14894,8CO3,heliport,Fremont Peak Heliport,38.45389938,-105.2860031,7100,NA,US,US-CO,Canon City,no,8CO3,,8CO3,,,
14895,8CO4,small_airport,East Moore Field,39.67050171,-104.1360016,5250,NA,US,US-CO,Byers,no,8CO4,,8CO4,,,
14896,8CO5,small_airport,Widner Airport,38.83390045,-107.8919983,6020,NA,US,US-CO,Hotchkiss,no,8CO5,,8CO5,,,
14897,8CO6,heliport,Arkansas Valley Regional Medical Center Heliport,37.96139908,-103.5500031,4124,NA,US,US-CO,La Junta,no,8CO6,,8CO6,,,
14898,8CO7,small_airport,Colorado Antique Field,40.12250137,-105.1719971,5069,NA,US,US-CO,Niwot,no,8CO7,,8CO7,,,
14899,8CO8,small_airport,Koenig Airport,40.10829926,-102.7279968,4150,NA,US,US-CO,Yuma,no,8CO8,,8CO8,,,
14900,8CO9,small_airport,Pine View Airport,39.3443985,-104.5810013,6572,NA,US,US-CO,Elizabeth,no,8CO9,,8CO9,,,02V
14901,8D4,small_airport,Paul C. Miller-Sparta Airport,43.12739944,-85.67919922,775,NA,US,US-MI,Sparta,no,8D4,,8D4,,,
14902,8D6,small_airport,Mc Intosh Municipal Airport,45.90829849,-101.3460007,2251,NA,US,US-SD,Mc Intosh,no,8D6,,8D6,,,
14903,8D8,small_airport,Lake Andes Municipal Airport,43.14799881,-98.54039764,1475,NA,US,US-SD,Lake Andes,no,8D8,,8D8,,,
14904,8D9,small_airport,Howard Municipal Airport,44.02909851,-97.53780365,1582,NA,US,US-SD,Howard,no,8D9,,8D9,,,
14905,8FA0,seaplane_base,Lake Gibson Seaplane Base,28.10860062,-81.95870209,142,NA,US,US-FL,Lakeland,no,8FA0,,8FA0,,,
301238,8FA4,small_airport,Samsula / Coe Field,29.01020458,-81.13283157,40,NA,US,US-FL,,no,8FA4,,,,,
14906,8FD1,small_airport,Buckner Airport,30.09880066,-82.92759705,90,NA,US,US-FL,Mc Alpin,no,8FD1,,8FD1,,,
14907,8FD2,small_airport,The Flying Horseman Airport,29.71520042,-82.09429932,192,NA,US,US-FL,Melrose,no,8FD2,,8FD2,,,
14908,8FD3,small_airport,Blackwater Airfield,30.87770081,-86.85440063,200,NA,US,US-FL,Munson,no,8FD3,,8FD3,,,
14909,8FD4,heliport,Wuesthoff Hospital Emergency Heliport,28.33609962,-80.7303009,100,NA,US,US-FL,Rockledge,no,8FD4,,8FD4,,,
14910,8FD5,small_airport,Lykes Brighton Airport,27.18889999,-81.08699799,30,NA,US,US-FL,Okeechobee,no,8FD5,,8FD5,,,
14911,8FD7,closed,Lucerne Medical Center Heliport,28.5308,-81.3787,117,NA,US,US-FL,Orlando,no,,,,,,8FD7
14912,8FD8,heliport,Bayflite One Heliport,28.19389915,-82.62059784,55,NA,US,US-FL,Odessa,no,8FD8,,8FD8,,,
14913,8FD9,heliport,Colony Heliport,26.75309944,-81.38510132,17,NA,US,US-FL,La Belle,no,8FD9,,8FD9,,,
14914,8FL0,small_airport,Hutson Airfield,29.72800064,-81.43979645,50,NA,US,US-FL,Hastings,no,8FL0,,8FL0,,,
14915,8FL1,small_airport,Mc Donald's Field,27.1970005,-81.91560364,54,NA,US,US-FL,Arcadia,no,8FL1,,8FL1,,,
14916,8FL2,small_airport,Norton Airport,29.00110054,-82.1006012,67,NA,US,US-FL,Belleview,no,8FL2,,8FL2,,,
14917,8FL3,small_airport,Back Achers Airport,29.07299995,-81.99949646,90,NA,US,US-FL,Belleview,no,8FL3,,8FL3,,,
14918,8FL4,heliport,Bay Medical Center Heliport,30.15780067,-85.6493988,30,NA,US,US-FL,Panama City,no,8FL4,,8FL4,,,
